img,label
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004109.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004109.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004119.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004119.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004144.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004144.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004154.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004154.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004171.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004171.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004180.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004180.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004186.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004186.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004210.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004210.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004222.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004222.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004258.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004258.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004283.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004283.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004288.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004288.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004289.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004289.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004306.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004306.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004361.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004361.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004363.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004363.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004365.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004365.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004370.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004370.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004429.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004429.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004450.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004450.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004478.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004478.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004481.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004481.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004493.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004493.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004499.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004499.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004540.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004540.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004560.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004560.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004577.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004577.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004598.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004598.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004616.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004616.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004620.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004620.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004625.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004625.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004669.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004669.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004683.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004683.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004694.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004694.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004704.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004704.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004721.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004721.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004760.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004760.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004766.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004766.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004773.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004773.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004805.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004805.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004808.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004808.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004900.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004900.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004916.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004916.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004933.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004933.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004938.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004938.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004948.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004948.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004960.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004960.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_004963.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_004963.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005016.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005016.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005028.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005028.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005055.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005055.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005064.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005064.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005098.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005098.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005106.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005106.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005111.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005111.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005119.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005119.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005128.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005128.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005129.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005129.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005198.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005198.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005202.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005202.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005217.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005217.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005223.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005223.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005232.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005232.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005277.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005277.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005317.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005317.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005318.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005318.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005419.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005419.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005429.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005429.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005450.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005450.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005457.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005457.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005468.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005468.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005471.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005471.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005494.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005494.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005500.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005500.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005505.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005505.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005506.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005506.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005513.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005513.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005519.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005519.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005522.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005522.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005596.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005596.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005627.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005627.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005643.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005643.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005652.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005652.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005663.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005663.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005669.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005669.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005678.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005678.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005700.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005700.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005721.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005721.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005723.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005723.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005725.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005725.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005734.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005734.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005744.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005744.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005746.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005746.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005755.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005755.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005758.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005758.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005775.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005775.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005791.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005791.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005796.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005796.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005800.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005800.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005805.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005805.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005810.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005810.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005820.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005820.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005830.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005830.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005835.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005835.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005836.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005836.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005876.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005876.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005891.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005891.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005898.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005898.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005919.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005919.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005927.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005927.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005932.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005932.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005951.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005951.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005952.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005952.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005978.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005978.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_005982.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_005982.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2010_006009.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2010_006009.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2011_000003.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2011_000003.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2011_000006.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2011_000006.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2011_000025.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2011_000025.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2011_000027.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2011_000027.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2011_000068.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2011_000068.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2011_000069.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2011_000069.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2011_000105.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2011_000105.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2011_000108.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2011_000108.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2011_000116.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2011_000116.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2011_000122.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2011_000122.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2011_000145.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2011_000145.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2011_000149.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2011_000149.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2011_000152.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2011_000152.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2011_000182.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2011_000182.png
